1643779092.0,artosis,B,1957,T,asdsadsdasadsas,,1737,P,eclipse,24,low,853.4830000000001,victory
1643779092.0,artosis,B,1967,T,Cooni_,B,1870,R,eclipse,24,low,1715.4830000000002,victory
1643779092.0,artosis,B,1984,T,ZeHg_ViPer,,1730,Z,largo,24,low,2526.983,victory
1643779092.0,artosis,B,1994,T,MaeunmAt,A,2102,T,eclipse,24,low,3342.983,victory
1643779092.0,artosis,A,2032,T,OOOO,A,2187,T,goodnight,24,low,4714.983,defeat
1643779092.0,artosis,B,2019,T,11DDSTXX,A,2103,P,polypoid,24,low,5656.483,defeat
1643779092.0,artosis,B,2002,T,AHNAYNGG,A,2044,Z,goodnight,24,low,6613.483,defeat
1643779092.0,artosis,B,1979,T,savior[hj],B,1937,Z,eclipse,24,low,7256.983,victory
1643779092.0,artosis,B,1997,T,Chicken25,B,1827,Z,polypoid,24,low,8235.483,victory
1643779092.0,artosis,B,2008,T,L.S.H,,1705,P,goodnight,16,low,9219.483,victory
1643779092.0,artosis,B,2015,T,caiva,,1618,P,eclipse,16,,9276.483,victory
1643779092.0,artosis,B,2019,T,Haley)Swan,A,2047,P,eclipse,24,low,9329.483,defeat
1643779092.0,artosis,B,2002,T,IUUTUHNN 1 1 7M,A,2070,T,polypoid,24,low,10610.983,defeat
1643779092.0,artosis,B,1999,T,what2?the,A,2033,Z,largo,24,low,12798.483,defeat
1643779092.0,artosis,B,1983,T,kdf116,B,1956,Z,eclipse,24,low,13691.984,victory
1643779092.0,artosis,B,1999,T,GW_MiINi,A,2147,P,polypoid,24,low,14770.483,defeat
1643779092.0,artosis,B,1989,T,NNurseMale,B,1816,T,polypoid,24,low,16353,victory
