1646631613.0,artosis,A,2204,T,[Neox]Swap,B,2025,Z,polypoid,24,low,969.452,victory
1646631613.0,artosis,A,2211,T,Bs asun,S,2431,Z,polypoid,24,low,3110.5910000000003,defeat
1646631613.0,artosis,A,2205,T,OPOPOPJANG,A,2131,T,eclipse,24,low,4805.784000000001,victory
1646631613.0,artosis,A,2216,T,191313323,S,2296,P,eclipse,24,low,5336.8150000000005,victory
1646631613.0,artosis,A,2234,T,L5-51,B,2010,Z,polypoid,24,low,6291.769,victory
1646631613.0,artosis,A,2242,T,KleelVeKs,A,2068,P,polypoid,24,low,7435.411,victory
1646631613.0,artosis,S,2253,T,GaeSn,S,2256,Z,largo,16,low,10202.175000000001,defeat
1646631613.0,artosis,A,2239,T,zergkin9Uking,B,1878,Z,polypoid,24,low,11800.272,victory
1646631613.0,artosis,A,2242,T,ZerO[WHITE],A,2236,Z,eclipse,24,low,13119.59,victory
1646631613.0,artosis,S,2256,T,&-Sibak,,,P,largo,24,low,14125.094000000001,defeat
1646631613.0,artosis,A,2235,T,Worldex,A,2160,T,revolver,24,low,15007.976,defeat
1646631613.0,artosis,A,2217,T,zofsdgsdagsadg,A,2182,Z,largo,24,low,15378.847000000002,victory
1646631613.0,artosis,A,2230,T,nightboy12,S,2266,P,eclipse,24,low,16661.128,victory
