1645765935.0,artosis,A,2199,T,euwwd33,B,1871,P,largo,24,low,1137.6200000000003,victory
1645765935.0,artosis,A,2204,T,fffh1813145,A,2202,P,eclipse,24,low,2169.6510000000003,defeat
1645765935.0,artosis,A,2189,T,1213135555,A,2216,P,goodnight,24,low,3473.954,defeat
1645765935.0,artosis,A,2176,T,uQbar,A,2174,Z,eclipse,16,low,4440.92,victory
1645765935.0,artosis,A,2190,T,vjziddiwjdfuf,B,1818,T,largo,24,low,5319.798000000001,victory
1645765935.0,artosis,A,2193,T,Chivita,A,2115,P,polypoid,14,extra,6160.638,defeat
1645765935.0,artosis,A,2175,T,,A,2200,P,polypoid,16,low,6739.216,defeat
1645765935.0,artosis,A,2162,T,Jae9Sri,A,2126,P,goodnight,16,low,6773.75,defeat
1645765935.0,artosis,A,2141,T,mrmrmrmrrmrm,B,1972,Z,largo,24,low,8475.951,victory
1645765935.0,artosis,A,2164,T,9616515616123,,,T,eclipse,24,low,9029.504,defeat
1645765935.0,artosis,A,2144,T,,S,2296,Z,polypoid,24,low,9770.244,defeat
1645765935.0,artosis,A,2178,T,allnew_tangso_6,A,2182,T,largo,24,low,10914.387,defeat
1645765935.0,artosis,A,2189,T,gaechobozergda,A,2044,Z,goodnight,24,low,13868.338000000002,victory
1645765935.0,artosis,A,2201,T,2600Challenge_J,,,T,goodnight,24,low,15135.103000000001,defeat
1645765935.0,artosis,A,2185,T,WMalaadi 7 biliti,S,2302,P,eclipse,16,low,15470.438,defeat
1645765935.0,artosis,A,2175,T,9352525234,A,2176,Z,largo,24,low,16370.337000000001,victory
