1644902247.0,artosis,A,2127,T,1123451121314,A,2105,P,polypoid,24,low,943.4830000000001,victory
1644902247.0,artosis,A,2141,T,GLidea,A,2086,Z,largo,24,low,1922.9830000000002,victory
1644902247.0,artosis,A,2157,T,Ong.*_“v,A,2050,Z,goodnight,24,low,3367.9840000000004,defeat
1644902247.0,artosis,A,2138,T,fosejashwiwlekz,B,1796,P,largo,24,low,4095.483,victory
1644902247.0,artosis,A,2141,T,liGosull,,,T,eclipse,24,low,4870.983,defeat
1644902247.0,artosis,A,2122,T,songh2994,B,1835,P,eclipse,24,low,7469.984,victory
1644902247.0,artosis,A,2126,T,NO.1_KS.Y,B,2018,P,eclipse,24,low,9543.483,victory
1644902247.0,artosis,A,2152,T,BSL14-Zely,A,2094,Z,polypoid,16,high,11270.483,victory
1644902247.0,artosis,A,2169,T,WIV,A,2072,P,largo,24,low,12013.984,defeat
1644902247.0,artosis,A,2150,T,wiwivhrrns,B,1957,Z,eclipse,24,low,13264.983,defeat
1644902247.0,artosis,A,2128,T,KanDDuk,S,2317,P,polypoid,24,low,14908.983,victory
1644902247.0,artosis,A,2150,T,GoRush_Zerg,A,2045,Z,eclipse,24,low,15977.483,victory
