1643866167.0,artosis,A,2102,T,BSL14-Machine,,,Z,polypoid,12,low,2566.983,defeat
1643866167.0,artosis,A,2078,T,manchestercity,,,T,polypoid,24,low,3824.983,victory
1643866167.0,artosis,A,1997,T,poooooh88,C,1654,Z,polypoid,24,low,5068.015,defeat
1643866167.0,artosis,,,T,excompkea,B,1790,T,largo,24,low,5865.984,victory
1643866167.0,artosis,,,T,Paladin[+],B,1954,P,largo,24,low,6287.984,victory
1643866167.0,artosis,,,T,Hilbert,B,1887,R,goodnight,24,low,9536.983,victory
1643866167.0,artosis,,,T,EnvyKale!,B,1873,P,goodnight,16,low,10797.483,victory
#1643866167.0,artosis,,,T,sacsri(o-0),A,2081,Z,polypoid,20,high,12580.483,pending
1643866167.0,artosis,A,2102,T,(Choice),S,2417,T,polypoid,24,low,14577.483,defeat
1643866167.0,artosis,A,2095,T,Ma0B,A,2056,P,largo,24,low,15426.983,victory
1643866167.0,artosis,A,2118,T,,,,P,largo,24,low,16602.483,victory
