1645507812.0,artosis,A,,T,Ong.*_*v,B,2016,Z,goodnight,24,low,924.907,victory
1645507812.0,artosis,A,2179,T,Dic_sAewoo,S,2386,Z,polypoid,24,low,2414.395,victory
1645507812.0,artosis,A,2217,T,Terran[WHITE],A,2230,T,eclipse,24,low,3341.822,defeat
1645507812.0,artosis,A,2200,T,MiOnOOiMnol,A,2040,P,polypoid,24,low,3771.751,victory
1645507812.0,artosis,A,2210,T,(QT JIODQDFFF,A,2201,P,eclipse,12,high,4265.244000000001,defeat
1645507812.0,artosis,A,2200,T,- ~* ~* ~-* ~,A,2199,T,goodnight,24,low,5735.213000000001,defeat
1645507812.0,artosis,A,2184,T,afd12312a312a,B,1958,Z,polypoid,24,low,6992.969,defeat
1645507812.0,artosis,A,2159,T,CiburalToss,,,P,polypoid,24,low,7779.255,defeat
1645507812.0,artosis,,,T,HamBlanc,B,1861,T,polypoid,24,low,9761.735,victory
1645507812.0,artosis,,,T,starZergChobo,,,Z,goodnight,24,low,10317.791000000001,defeat
1645507812.0,artosis,,,T,Wico’ Hash,A,2033,Z,eclipse,24,low,10682.655,victory
1645507812.0,artosis,,,T,Chevy1016,B,1745,P,eclipse,16,low,11479.451,victory
1645507812.0,artosis,,,T,Driveline,B,1845,Z,polypoid,24,low,12612.083,victory
1645507812.0,artosis,A,2124,T,nbgbh123123,A,2145,Z,largo,24,low,13367.337000000001,victory
1645507812.0,artosis,A,2162,T,,A,2135,P,goodnight,24,low,14293.763,victory
1645507812.0,artosis,A,2196,T,Vice[5se],A,2191,Z,goodnight,24,low,15933.401000000002,defeat
1645507812.0,artosis,A,2170,T,terasaogo,A,2226,Z,eclipse,24,low,17053.019,victory
