1640669624.0,artosis,,,T,uaLyaki,B,1920,T,eclipse,24,low,1034.983,victory,0,0,0,0,0,0,0,0,0,0,0,0
1640669624.0,artosis,A,,T,ChoBo_Zerg_”*,A,2147,Z,largo,24,low,1784.9830000000002,defeat,1,0,1,0,0,0,1,0,1,0,0,0
1640669624.0,artosis,A,2071,T,gang112412,A,2048,Z,goodnight,24,low,2988.983,victory,1,1,0,0,0,0,1,0,1,0,1,-1
1640669624.0,artosis,A,2095,T,savior[hj],B,1991,Z,polypoid,24,low,4260.983,victory,2,1,1,0,0,0,1,0,1,1,1,0
1640669624.0,artosis,A,2116,T,CONDOMHTTINGMD,A,2100,Z,largo,24,low,7729.483,victory,3,1,2,0,0,0,1,0,1,2,1,1
1640669624.0,artosis,A,2145,T,HatChoRy,A,2199,Z,largo,24,low,8708.483,defeat,4,1,3,0,0,0,1,0,1,3,1,2
1640669624.0,artosis,A,2125,T,Dolfoyandolfo,A,2044,P,eclipse,24,low,9420.483,victory,4,2,2,0,0,0,1,0,1,3,2,1
1640669624.0,artosis,A,2143,T,Festos,A,,T,polypoid,24,low,10088.983,defeat,5,2,3,1,0,1,1,0,1,3,2,1
1640669624.0,artosis,A,2121,T,iugol,A,2106,P,polypoid,24,low,12612.483,victory,5,3,2,1,0,1,1,1,0,3,2,1
1640669624.0,artosis,A,,T,Aile_n,,,Z,largo,24,low,14178.483,victory,6,3,3,2,0,2,1,1,0,3,2,1
1640669624.0,artosis,A,2157,T,~* ** **,,,Z,polypoid,24,low,14591.483,defeat,7,3,4,2,0,2,1,1,0,4,2,2
1640669624.0,artosis,A,2132,T,,S,2267,P,eclipse,24,low,15403.483,defeat,7,4,3,2,0,2,1,1,0,4,3,1
1640669624.0,artosis,A,2124,T,Newbattle,B,1965,T,eclipse,24,low,16737.984,defeat,7,5,2,2,1,1,1,1,0,4,3,1
1640669624.0,artosis,A,2095,T,heherherrtwehjr,A,2139,T,largo,24,low,17372.983,defeat,7,6,1,2,1,1,1,2,-1,4,3,1
