1642743554.0,guessedrace_artosis,A,2082,T,lv.2,B,1820,P,polypoid,24,low,1218.983,victory
1642743554.0,guessedazcount_artosis,A,,T,EXITBW,A,2042,T,eclipse,16,high,3057.483,victory
1642743554.0,guessedrace_artosis,A,2107,T,wiswiQkrrpa,A,2031,P,polypoid,24,low,6144.483,victory
1642743554.0,guessedrace_artosis,A,2127,T,audtktn2,A,2131,P,polypoid,24,low,7268.983,victory
1642743554.0,guessedazcount_artosis,A,2153,T,901 )JPERFECT,A,2231,T,eclipse,24,low,8160.483,defeat
1642743554.0,guessedrace_artosis,A,2138,T,,A,2067,Z,goodnight,24,low,8642.983,defeat
1642743554.0,guessedrace_artosis,A,2115,T,sdafsdg13e,B,1825,Z,eclipse,24,low,10963.483,victory
1642743554.0,guessedazcount_artosis,A,2121,T,Tttttterran,A,,T,largo,24,low,12080.983,victory
1642743554.0,guessedazcount_artosis,A,2135,T,NaGaDiJiSibShow,A,2187,T,polypoid,24,low,13047.984,victory
1642743554.0,guessedazcount_artosis,A,2160,T,We Disaster,B,1929,T,eclipse,24,low,15122.483,victory
