1640854380.0,artosis,A,2137,T,Wico SJ777,A,2131,P,polypoid,24,low,514.4830000000001,defeat,0,0,0,0,0,0,0,0,0,0,0,0
1640854380.0,artosis,A,2122,T,neo.A,A,2129,Z,eclipse,24,low,1811.4830000000002,victory,0,1,-1,0,1,-1,0,0,0,0,0,0
1640854380.0,artosis,A,2137,T,sunnylaw,A,2220,P,polypoid,24,low,3002.483,defeat,1,1,0,0,1,-1,0,0,0,1,0,1
1640854380.0,artosis,A,2126,T,HamBa-,A,2077,T,eclipse,24,low,4013.483,victory,1,2,-1,0,2,-2,0,0,0,1,0,1
1640854380.0,artosis,A,2138,T,fhfxhcptmzid,A,2121,T,polypoid,24,low,6141.984,defeat,2,2,0,0,2,-2,1,0,1,1,0,1
1640854380.0,artosis,A,2123,T,GongbangAttack,,,P,largo,24,low,7250.483,defeat,2,3,-1,0,2,-2,1,1,0,1,0,1
1640854380.0,artosis,A,2120,T,sunnylaw,A,2215,P,polypoid,24,low,9746.983,victory,2,4,-2,0,3,-3,1,1,0,1,0,1
1640854380.0,artosis,A,2139,T,whitelion1,,,T,goodnight,24,low,13871.984,victory,3,4,-1,1,3,-2,1,1,0,1,0,1
1640854380.0,artosis,A,2149,T,watchs,A,2126,P,largo,24,low,18109.483,defeat,4,4,0,1,3,-2,2,1,1,1,0,1
1640854380.0,artosis,A,2134,T,UUNNUUNTNNI+,A,2178,P,eclipse,24,low,18977.483,defeat,4,5,-1,1,4,-3,2,1,1,1,0,1
1640854380.0,artosis,A,2121,T,[c_o],A,2191,T,eclipse,24,low,21416.483,victory,4,6,-2,1,5,-4,2,1,1,1,0,1
1640854380.0,artosis,A,2138,T,YSU_DiCaPriO,B,1853,P,goodnight,24,low,21686.983,victory,5,6,-1,1,5,-4,3,1,2,1,0,1
1640854380.0,artosis,A,2142,T,Apx GAEDRA,A,2036,Z,eclipse,24,low,21975.483,victory,6,6,0,2,5,-3,3,1,2,1,0,1
