1640927234.0,artosis,A,2167,T,onlystar~,S,2253,P,polypoid,24,low,2221.984,victory,0,0,0,0,0,0,0,0,0,0,0,0
1640927234.0,artosis,A,2194,T,ssibalprofork,,,T,largo,24,low,3623.483,defeat,1,0,1,1,0,1,0,0,0,0,0,0
1640927234.0,artosis,A,2178,T,& BW,A,2213,P,eclipse,24,low,4487.483,defeat,1,1,0,1,0,1,0,1,-1,0,0,0
1640927234.0,artosis,A,2165,T,asdf56asd1f6asd,,,T,largo,24,low,5676.983,defeat,1,2,-1,1,1,0,0,1,-1,0,0,0
1640927234.0,artosis,A,2152,T,,A,2201,P,polypoid,16,low,6235.483,victory,1,3,-2,1,1,0,0,2,-2,0,0,0
1640927234.0,artosis,A,2169,T,asifasjkghjadkg,A,2202,Z,eclipse,24,low,7640.483,victory,2,3,-1,2,1,1,0,2,-2,0,0,0
1640927234.0,artosis,A,2185,T,5RenMan2eya ==,A,2113,P,largo,24,low,8371.483,victory,3,3,0,2,1,1,0,2,-2,1,0,1
1640927234.0,artosis,A,2200,T,Absolute,S,2258,Z,polypoid,24,low,9117.984,defeat,4,3,1,3,1,2,0,2,-2,1,0,1
1640927234.0,artosis,A,2188,T,Absolute,S,2270,Z,largo,24,low,10000.483,defeat,4,4,0,3,1,2,0,2,-2,1,1,0
1640927234.0,artosis,A,2177,T,BJ:SeaHyun,S,2245,P,largo,24,low,10473.984,victory,4,5,-1,3,1,2,0,2,-2,1,2,-1
1640927234.0,artosis,A,2194,T,ZerO[WHITE],A,2220,Z,polypoid,24,low,13513.984,victory,5,5,0,4,1,3,0,2,-2,1,2,-1
1640927234.0,artosis,A,2210,T,Drinkingcho,B,1927,Z,eclipse,24,low,13879.483,victory,6,5,1,4,1,3,0,2,-2,2,2,0
1640927234.0,artosis,A,2216,T,sunnylaw,S,2261,P,polypoid,24,low,14910.983,defeat,7,5,2,4,1,3,0,2,-2,3,2,1
1640927234.0,artosis,A,2203,T,Xero..,S,2281,P,polypoid,24,low,15548.483,defeat,7,6,1,4,2,2,0,2,-2,3,2,1
1640927234.0,artosis,A,2163,T,F1_Minus,S,2415,Z,polypoid,24,low,16954.983,defeat,7,7,0,4,3,1,0,2,-2,3,2,1
