1642137838.0,artosis,A,2121,T,ssibalprofork,,,T,largo,24,low,748.9830000000001,victory
1642137838.0,artosis,A,2220,T,NA MeNST,S,2357,Z,polypoid,24,low,1961.4830000000002,defeat
1642137838.0,artosis,A,2211,T,moonsungju,A,,Z,polypoid,24,low,3010.483,defeat
1642137838.0,artosis,A,2193,T,Pokddallife,S,2436,P,polypoid,24,low,3424.983,victory
1642137838.0,artosis,A,2217,T,SF_mitchell,B,1973,P,goodnight,24,low,4574.983,victory
1642137838.0,artosis,A,,T,EEE111e1e1ee,A,2200,P,largo,24,low,6548.983,defeat
1642137838.0,artosis,A,2207,T,nagajebalo,A,2148,T,polypoid,24,low,9644.483,defeat
1642137838.0,artosis,A,2190,T,bulldogkiller,B,2009,T,goodnight,24,low,11190.483,victory
1642137838.0,artosis,A,2197,T,1.732,A,2091,P,polypoid,24,low,12827.984,defeat
1642137838.0,artosis,A,2178,T,NaDaGaza-,A,2227,P,eclipse,24,low,14602.483,defeat
1642137838.0,artosis,A,2166,T,americawetgingr,B,1863,P,eclipse,16,high,16056.483,victory
