1645076202.0,artosis,A,2142,T,LTE_Toss,A,2058,P,eclipse,24,low,1047.029,victory
1645076202.0,artosis,A,2156,T,Hydraeee,A,2170,Z,eclipse,24,low,3031.512,defeat
1645076202.0,artosis,A,2156,T,Hydraeee,A,2170,Z,eclipse,24,low,3494.18,defeat
1645076202.0,artosis,A,2124,T,dara3,A,2065,Z,eclipse,24,low,4508.487,victory
1645076202.0,artosis,A,2138,T,a1 1Iliiq1,A,2116,P,eclipse,24,low,6043.521000000001,defeat
1645076202.0,artosis,A,2120,T,narakoo,A,2137,T,polypoid,24,low,7949.925,defeat
1645076202.0,artosis,A,2215,T,Alphago.,A,2222,T,polypoid,24,low,8752.727,victory
1645076202.0,artosis,A,2239,T,tOyStory,,,T,largo,24,low,13379.85,victory
1645076202.0,artosis,A,2105,T,[Be]_Glsa,A,2227,P,eclipse,24,low,15005.474,victory
1645076202.0,artosis,A,2126,T,[Be]_Glsa,A,2207,P,eclipse,24,low,16191.659000000001,defeat
1645076202.0,artosis,A,2115,T,starjotbabababb,B,1930,P,polypoid,24,low,17077.544,defeat
1645076202.0,artosis,A,2093,T,KokYeSa},B,2002,P,eclipse,24,low,18099.565000000002,victory
