1640497776.0,artosis,A,,T,attackdangzerg,,,P,polypoid,16,low,1020.4830000000001,victory
1640497776.0,artosis,A,2139,T,CaramelLatte.,A,2128,T,polypoid,24,low,1066.983,victory
1640497776.0,artosis,A,,T,[FOX]YODAKING,A,2039,Z,polypoid,24,low,2312.483,victory
1640497776.0,artosis,A,2184,T,BlaCkrAiNskKy.,A,2183,P,goodnight,20,high,3907.9840000000004,defeat
1640497776.0,artosis,A,2166,T,noldyork365,B,,T,polypoid,24,low,5696.983,victory
1640497776.0,artosis,A,2173,T,PPPPPPPTZZZZZZZ,A,2149,P,polypoid,24,low,6329.984,victory
1640497776.0,artosis,A,2188,T,,B,1996,T,polypoid,24,low,7453.483,defeat
1640497776.0,artosis,A,2164,T,,B,1977,T,largo,24,low,9701.984,defeat
1640497776.0,artosis,A,2141,T,BlaCkrAiNskKy.,A,2176,P,polypoid,16,low,10698.483,defeat
1640497776.0,artosis,A,2124,T,AJSEOK,A,2095,P,polypoid,24,low,12512.983,defeat
1640497776.0,artosis,A,2102,T,sichid,S,2253,P,eclipse,20,high,14879.483,defeat
1640497776.0,artosis,A,2089,T,3050fOu,A,2062,P,eclipse,24,low,16816.983,defeat
1640497776.0,artosis,A,2064,T,3050_Arirang,A,2066,R,goodnight,24,low,17543.483,victory
