1642484638.0,artosis,A,2118,T,Yessica[WHITE],A,2081,P,eclipse,24,low,1195.483,defeat
1642484638.0,artosis,A,2102,T,UL,A,,R,polypoid,24,low,2120.483,victory
1642484638.0,artosis,A,2242,T,K_Nurmagomedov,A,2199,T,goodnight,24,low,5800.983,defeat
1642484638.0,artosis,A,2226,T,,A,2031,P,eclipse,24,low,6446.483,victory
1642484638.0,artosis,A,2233,T,TaeYeonGoddess,S,2357,T,goodnight,24,low,8686.983,defeat
1642484638.0,artosis,A,2224,T,,A,2126,T,eclipse,24,low,10425.984,victory
1642484638.0,artosis,A,2220,T,sadklifjxcvzxv,A,2135,P,eclipse,24,low,13010.483,defeat
1642484638.0,artosis,A,2202,T,bbansbutgogja,S,2527,P,polypoid,24,low,14186.983,defeat
1642484638.0,artosis,A,2197,T,yydfgbfdghbdfsg,A,2210,Z,polypoid,24,low,15097.483,defeat
1642484638.0,artosis,A,2177,T,Terran.traning,A,2129,T,largo,24,low,16560.983,defeat
1642484638.0,artosis,A,2152,T,MarineJAce,B,1793,R,largo,24,low,17671.483,victory
1642484638.0,artosis,A,2155,T,1245463463,B,1852,P,largo,24,low,18144.983,victory
