1646026111.0,artosis,A,2136,T,ysprma,A,2113,P,largo,24,low,956.9390000000001,victory
1646026111.0,artosis,A,2190,T,HwangJeTerran,A,2179,T,eclipse,24,low,4184.664,victory
1646026111.0,artosis,A,2204,T,KTAEKSIN,A,2209,P,eclipse,24,low,6475.953,victory
1646026111.0,artosis,A,2223,T,power125com,B,1863,R,eclipse,24,low,8242.718,victory
1646026111.0,artosis,A,2227,T,3050_Jm,S,2347,T,polypoid,24,low,9414.388,defeat
1646026111.0,artosis,A,2217,T,shir9,A,2048,P,eclipse,24,low,10709.182,victory
1646026111.0,artosis,A,2225,T,6zerglings,A,2161,Z,eclipse,24,low,11918.890000000001,victory
1646026111.0,artosis,A,2237,T,dM-NbA-,S,2353,P,polypoid,16,low,13570.04,victory
1646026111.0,artosis,S,2262,T,,B,1960,T,polypoid,24,low,14508.978000000001,victory
1646026111.0,artosis,S,2268,T,,S,2315,Z,polypoid,24,low,15155.123000000001,defeat
1646026111.0,artosis,S,2256,T,Tshu.,A,2113,P,goodnight,24,low,15878.846000000001,defeat
