1645594290.0,artosis,A,2199,T,(0° Disaster,A,2182,Z,eclipse,12,low,3651.1310000000003,victory
1645594290.0,artosis,A,,T,WMT,A,2154,P,polypoid,24,low,4656.635,defeat
1645594290.0,artosis,A,2193,T,Wico ’ SharkZ,,,T,goodnight,24,low,5146.124,victory
1645594290.0,artosis,A,2206,T,(Choice),S,2365,T,largo,24,low,6575.052000000001,defeat
1645594290.0,artosis,A,2193,T,JD_ZZ,B,1982,Z,polypoid,24,low,7294.771000000001,victory
1645594290.0,artosis,A,2203,T,aabbbcdddd,A,2071,P,goodnight,16,,8291.767,victory
1645594290.0,artosis,A,2217,T,LEVITT Tk,A,2175,P,eclipse,24,low,8330.305,defeat
1645594290.0,artosis,A,2193,T,BlaCkrAiNskKy.,S,2374,P,goodnight,20,high,9305.279,defeat
1645594290.0,artosis,A,2182,T,tytmHideyoshi,A,2239,T,goodnight,24,low,10247.721000000001,defeat
1645594290.0,artosis,A,2161,T,Go Disaster,A,2147,Z,eclipse,24,low,10945.918,victory
1645594290.0,artosis,A,2180,T,&-SUN,A,2187,Z,polypoid,24,low,12879.85,defeat
1645594290.0,artosis,A,2161,T,WU,,,P,polypoid,24,low,13631.101,defeat
1645594290.0,artosis,A,2161,T,C.Seager,,1686,P,eclipse,24,low,15105.073,victory
1645594290.0,artosis,A,2163,T,circlepark,A,2132,T,goodnight,24,low,17008.475000000002,victory
