1646204894.0,artosis,A,2156,T,MMM igbasd,A,2144,T,polypoid,24,low,1074.057,defeat
1646204894.0,artosis,A,2141,T,Chovy__,B,1854,Z,goodnight,24,low,3526.5060000000003,defeat
1646204894.0,artosis,S,2263,T,Dasoni.,A,2224,T,largo,24,low,3986.9660000000003,victory
1646204894.0,artosis,S,2276,T,Piada2,B,2026,T,polypoid,16,low,5517.495,victory
1646204894.0,artosis,S,2281,T,Dream.t)nO,A,2195,T,eclipse,24,low,5557.035,defeat
1646204894.0,artosis,S,2263,T,HSE,,,P,eclipse,24,low,7804.280000000001,defeat
1646204894.0,artosis,S,2245,T,GunLaiGunQu,A,2131,P,polypoid,20,low,8492.968,victory
1646204894.0,artosis,S,2255,T,asADASDAWWDA,A,2161,R,goodnight,16,low,9931.405,victory
1646204894.0,artosis,S,2266,T,ogo. --,S,2391,Z,eclipse,24,low,10011.485,victory
1646204894.0,artosis,S,2292,T,bisu_234,A,2130,T,largo,24,low,12214.185000000001,victory
1646204894.0,artosis,S,2303,T,Vocale,,,P,largo,24,low,14819.788,victory
1646204894.0,artosis,S,2310,T,,S,2478,Z,largo,20,high,15352.320000000002,defeat
1646204894.0,artosis,S,2302,T,THECHECKMATE,S,2274,T,polypoid,24,low,16177.144,defeat
1646204894.0,artosis,S,2286,T,(500dzzzzz,A,2202,Z,largo,24,low,19904.368000000002,victory
