1646112134.0,artosis,A,2150,T,tossYeonseup,B,1924,P,largo,24,low,796.779,victory
1646112134.0,artosis,A,2236,T,miaeyopnaeyop,S,2336,P,polypoid,24,low,1323.305,victory
1646112134.0,artosis,S,2255,T,stnjisoeot,S,2282,T,polypoid,24,low,3096.076,victory
1646112134.0,artosis,S,2271,T,DeftFAN,S,2441,T,eclipse,24,low,4390.369000000001,defeat
1646112134.0,artosis,S,2263,T,,A,2129,Z,largo,24,low,5320.298000000001,victory
1646112134.0,artosis,S,2272,T,spearlerran,S,2368,T,polypoid,24,low,6032.51,victory
1646112134.0,artosis,S,2291,T,Muramasa,,,Z,goodnight,24,low,7447.423000000001,defeat
1646112134.0,artosis,S,2275,T,,A,2237,T,largo,24,low,8231.206,defeat
1646112134.0,artosis,S,2259,T,oF_din,B,1997,P,polypoid,24,low,10060.033000000001,victory
1646112134.0,artosis,S,2264,T,GW_daramG,S,2283,Z,polypoid,24,low,11982.954,victory
1646112134.0,artosis,S,2279,T,AMCTOTHMOON,A,2243,P,polypoid,16,extra,13901.371000000001,defeat
