1645681560.0,artosis,A,2180,T,NaDuLLLLLLit,B,,P,eclipse,24,low,1125.608,victory
1645681560.0,artosis,A,2186,T,96456454544,,,Z,eclipse,16,low,1410.893,victory
1645681560.0,artosis,A,2199,T,moonsungju,A,2183,Z,polypoid,24,low,1464.4460000000001,victory
1645681560.0,artosis,A,2222,T,BIBIBICO03 1,B,1980,P,eclipse,24,low,2412.894,victory
1645681560.0,artosis,A,2232,T,,S,2400,Z,largo,24,low,3713.193,defeat
1645681560.0,artosis,A,2223,T,HUUUUUAANNII1,A,2105,P,eclipse,24,low,4089.068,victory
1645681560.0,artosis,A,2233,T,JJabMonggun,A,2124,P,polypoid,24,low,5132.611,victory
1645681560.0,artosis,S,2247,T,J+ O= 0O-=,,,Z,goodnight,16,low,7512.488,victory
1645681560.0,artosis,S,2256,T,huhut23,A,2198,P,polypoid,24,low,7619.095,defeat
1645681560.0,artosis,A,2239,T,huhu123,A,,P,polypoid,24,low,8073.048000000001,defeat
1645681560.0,artosis,A,2224,T,MANO_1GGi,S,2249,T,polypoid,16,,9028.002,victory
1645681560.0,artosis,A,2240,T,qweasdxcasdjask,S,2469,T,polypoid,24,low,9089.063,defeat
1645681560.0,artosis,A,2234,T,bbh123,A,2043,Z,goodnight,20,high,9926.4,defeat
1645681560.0,artosis,A,2220,T,rAndomchung**,,,R,eclipse,24,low,11213.185000000001,victory
1645681560.0,artosis,A,2227,T,kih4378,A,2180,Z,polypoid,24,low,13726.196,defeat
1645681560.0,artosis,A,2210,T,,A,,Z,eclipse,24,low,14495.965,defeat
1645681560.0,artosis,A,2196,T,,A,2189,P,polypoid,20,high,15552.52,defeat
1645681560.0,artosis,A,2177,T,romio)ggplay,B,1882,R,goodnight,24,low,17388.354,victory
1645681560.0,artosis,A,2181,T,WVWIVWWAAIV,S,2255,P,largo,24,low,17440.406,victory
