1644810804.0,artosis,A,2149,T,,A,2204,Z,polypoid,24,low,1322.9830000000002,defeat
1644810804.0,artosis,A,2137,T,BJ_Chorong,A,2180,Z,eclipse,24,low,2082.983,defeat
1644810804.0,artosis,A,2124,T,Go],A,2175,T,eclipse,24,low,3245.483,victory
1644810804.0,artosis,A,2141,T,JJinTa,,,T,largo,24,low,4960.483,victory
1644810804.0,artosis,A,2150,T,"Play"" SoCrazy",A,2053,R,polypoid,24,low,5633.984,defeat
1644810804.0,artosis,A,2131,T,esbo,B,1939,Z,eclipse,16,low,7561.483,victory
1644810804.0,artosis,A,2138,T,1 sungwoo1,A,2075,P,polypoid,24,low,8656.483,victory
1644810804.0,artosis,A,2150,T,sdd123323232wwe,,,P,goodnight,24,low,10530.983,defeat
1644810804.0,artosis,A,2136,T,asdsad12e1ad,A,2125,T,largo,24,low,11883.483,defeat
1644810804.0,artosis,A,2121,T,yongtori,B,1886,P,goodnight,24,low,12525.984,victory
